urls,标题,标签,简介,封面图片,标题分数,标签分数,封面图片分数,简介分数
https://www.bilibili.com/video/BV1aq4y1d7Be/,为什么美国养的公知要忽悠美国？看“新铁三角”如何打造美式军国主义,知识分享官 历史 美国 地理 白宫 王骁 拜登 公知 智库 骁话一下 ,如果有收获，欢迎一键三连支持一下！ 计数太太：距离骁鸽回归倒计时84天。,http://i1.hdslb.com/bfs/archive/2e1188bb7f4ff65cde9df479af9090113b1712af.jpg,0.28070494092026044,0.1191471932867773,-1.1875,
https://www.bilibili.com/video/BV17u411X7Js/,美国神偷：混子想卖地皮，竟混成外国首相，美国如何偷走萨摩亚？,故事档案馆 地理 美国 历史 人物 美国内战 夏威夷 美属萨摩亚 萨摩亚 打卡挑战 ,美国，一个从英国出来的昂撒民族，从北美洲的几个殖民据点，一步步发展成领土面积世界第四，人口世界第三的超级大国，它的土地没有一寸是靠继承祖先。我想通过一个个节目，告诉大家，美国是怎么样变得这么大的。这个系列的名字，我们就叫《美国神偷》，欢迎来到新系列第一集，美属萨摩亚。,http://i2.hdslb.com/bfs/archive/01adcdb3969f79e69742a212fe2e413be9cb2baa.jpg,0.25520352837983534,0.18976728433844914,-0.875,
https://www.bilibili.com/video/BV16g411X7yF/,堕胎 & 枪，美国的路线斗争,历史 美国 王骁 罗伊 最高法院 拜登 堕胎 特朗普 芝加哥 历史人文档案馆 历史人文档案馆2022第二季 ,没拔出的枪和没生出的娃，美国社会无解的两大话题。,http://i1.hdslb.com/bfs/archive/cce630adb2247181458f7862fbe27809a55cfb56.jpg,0.2128899507490235,0.11304078416613478,-0.625,
https://www.bilibili.com/video/BV17u411X7Js/,美国神偷：混子想卖地皮，竟混成外国首相，美国如何偷走萨摩亚？,故事档案馆 地理 美国 历史 人物 美国内战 夏威夷 美属萨摩亚 萨摩亚 打卡挑战 ,美国，一个从英国出来的昂撒民族，从北美洲的几个殖民据点，一步步发展成领土面积世界第四，人口世界第三的超级大国，它的土地没有一寸是靠继承祖先。我想通过一个个节目，告诉大家，美国是怎么样变得这么大的。这个系列的名字，我们就叫《美国神偷》，欢迎来到新系列第一集，美属萨摩亚。,http://i2.hdslb.com/bfs/archive/01adcdb3969f79e69742a212fe2e413be9cb2baa.jpg,0.25520352837983534,0.18976728433844914,-0.875,
https://www.bilibili.com/video/BV1MB4y1K7kf/,古巴想要的只是独立，却被美国逼成了共产主义,人文 美国 历史 知识分享官 人物 王骁 古巴 卡斯特罗 切·格瓦拉 南美 ,欢迎有收获的朋友们，有币的捧个币场，没币的点点赞，帮我也变得更强！,http://i1.hdslb.com/bfs/archive/6a9f567b601704366a8b974f57eda0c4d0416745.jpg,0.1321300690217955,0.18976728433844914,-1.25,
https://www.bilibili.com/video/BV1kq4y1V7HY/,加州一把火烧掉三个芝加哥，天灾还是人祸？,知识分享官 地理 美国 历史 外星人电解质水 加州 ,-,http://i1.hdslb.com/bfs/archive/3b57dac03adf62ca019a4f63fdfea36c43b77607.jpg,0.0,0.15976420924144444,-1.375,
https://www.bilibili.com/video/BV1J84y1w7RA/,美国火车侧翻，世界帝国的基建怎么这么差？| Overlap,故事档案馆 火车 美国 底浪 翻车 BT 王骁 小王 overlap ,美国俄亥俄州火车翻车，导致化学物品污染当地环境，严重损害老百姓的生活。美国交通曾经是美国的名片，但是今天中国铁路发展日新月异，美国基础设施却成了一个反面案例。为什么会这样，美国人如何看待国营铁路？这一集底浪Wave的Overlap，我和美国独立媒体BreakThrough News一起聊聊，铁路的私营和国营。,http://i2.hdslb.com/bfs/archive/921d5415db99c164411fda44e4e095a4e044be19.jpg,0.1155574412102285,0.05951439576030657,-0.8125,0.1908740661302036
https://www.bilibili.com/video/BV12k4y1u7sh/,美国军队最集权，所以效率最高丨Overlap,故事档案馆 中国 高铁 美国 拜登 基建狂魔 基建 Overlap 美国基建 基建计划 ,美国政府反复强调要推动基础设施建设，看起来这应该是一个可以取得跨党派支持，非常政治正确的事情，但是却一直难以推动，由于美国是世界霸主，谁都会关注，导致美国的基建危机甚至成了国际话题。这次，美国媒体人又想来和我聊聊，中国人如何看待自己的基建设施，如何看待美国的基建问题。,http://i2.hdslb.com/bfs/archive/2996a91f6c3ced9539c5feec2d9e8714d0cf532a.jpg,0.1321300690217955,0.05629715757507138,-0.875,0.13507348367087135
https://www.bilibili.com/video/BV17u411X7Js/,美国神偷：混子想卖地皮，竟混成外国首相，美国如何偷走萨摩亚？,故事档案馆 地理 美国 历史 人物 美国内战 夏威夷 美属萨摩亚 萨摩亚 打卡挑战 ,美国，一个从英国出来的昂撒民族，从北美洲的几个殖民据点，一步步发展成领土面积世界第四，人口世界第三的超级大国，它的土地没有一寸是靠继承祖先。我想通过一个个节目，告诉大家，美国是怎么样变得这么大的。这个系列的名字，我们就叫《美国神偷》，欢迎来到新系列第一集，美属萨摩亚。,http://i2.hdslb.com/bfs/archive/01adcdb3969f79e69742a212fe2e413be9cb2baa.jpg,0.25520352837983534,0.18976728433844914,-0.875,0.11407037227634438
https://www.bilibili.com/video/BV1ig411o7yA/,这是我看过最刺激的加油视频｜8位up+1位神秘嘉宾的梦幻联动,人文 高考 心理 学习 知识 2022高考季 ,8位知识区up与能量加油站小姐姐，为大家送鼓励送温暖啦～硬核的半佛仙人，智能路障，我是怪异君，阿Test正经比比，正经法律，小王Albert，江湖举人，溪子心理，看看你喜欢的up说了些什么？,http://i1.hdslb.com/bfs/archive/f4273e0897956ae23de1e0ff3be09540a3dff57a.jpg,0.0,0.07397129483465995,-0.375,
