urls,标题,标签,简介,封面图片,标题分数,标签分数,封面图片分数,简介分数
https://www.bilibili.com/video/BV1A64y1H7MV/,伊拉克战争20年，无意义的消耗与秩序的变革【中东14｜伊拉克】,故事档案馆 奥巴马 两伊战争 萨达姆 中东 伊拉克 海湾战争 布什 王骁 伊拉克战争 ,一键三连推荐给更多朋友！  中东系列回顾： 【中东 01】卡塔尔传送门：BV1eG411M78V 【中东 02】沙特传送门：BV1Po4y1N774 【中东 03】阿联酋传送门：BV1sg4y1w76G 【中东 04】科威特传送门：BV19P41167bm 【中东 05】阿曼传送门：BV1w44y1A7xC 【中东 06】巴林传送门：BV1hu4y1q7XU 【中东 07】也门传送门：BV1pk4y1F74a 【中东 08】约旦传送门：BV1PK4y1F7Rr 【中东 09】以色列传送门：BV1f94y1t7CA 【中东 10】巴勒斯坦传送门：BV1pg4y1X7UK 【中东 11】叙利亚传送门：BV19C4y1P7rq 【中东 12】黎巴嫩传送门：BV1fc411z7Wu 【中东 13】真主党传送门：BV1tp4y1f7aD 【中东 14】伊拉克传送门：BV1A64y1H7MV 【中东 15】埃及传送门：BV1c94y1T7d6 【中东 16】穆兄会传送门：BV13g4y1e7Cm,http://i2.hdslb.com/bfs/archive/d88739ca5f7164504ea55f576bb66c8e29695ee7.jpg,0.0,0.0,-1.125,
https://www.bilibili.com/video/BV1tp4y1f7aD/,有事他真上？中东最强激进武装真主党，为何敢硬刚以色列？【中东13丨真主党】,故事档案馆 王骁 以色列 叙利亚 黎巴嫩 伊朗 中东 真主党 什叶派 纳斯鲁拉 ,一键三连推荐给更多朋友！  中东系列回顾： 【中东 01】卡塔尔传送门：BV1eG411M78V 【中东 02】沙特传送门：BV1Po4y1N774 【中东 03】阿联酋传送门：BV1sg4y1w76G 【中东 04】科威特传送门：BV19P41167bm 【中东 05】阿曼传送门：BV1w44y1A7xC 【中东 06】巴林传送门：BV1hu4y1q7XU 【中东 07】也门传送门：BV1pk4y1F74a 【中东 08】约旦传送门：BV1PK4y1F7Rr 【中东 09】以色列传送门：BV1f94y1t7CA 【中东 10】巴勒斯坦传送门：BV1pg4y1X7UK 【中东 11】叙利亚传送门：BV19C4y1P7rq 【中东 12】黎巴嫩传送门：BV1fc411z7Wu 【中东 13】真主党传送门：BV1tp4y1f7aD 【中东 14】伊拉克传送门：BV1A64y1H7MV 【中东 15】埃及传送门：BV1c94y1T7d6 【中东 16】穆兄会传送门：BV13g4y1e7Cm,http://i0.hdslb.com/bfs/archive/08b1f828627cf5334d7b26fd9601a25adbbefa7c.jpg,0.0,0.0,-0.5625,
https://www.bilibili.com/video/BV1nU4y1d7Vb/,俄罗斯公布美国在乌克兰的生物实验资料，我们一起读一读,星海计划 俄罗斯 美国 历史 新冠 王骁 病毒 乌克兰 生物实验室 打卡挑战 ,当地时间3月10日，俄罗斯在互联网上公布了6个乌克兰实验室的相关文件夹，供全世界下载。6个文件夹涉及13份材料，包括但不限于项目申报书、学术汇报PPT、实验记录、发货单、工资表、销毁清单、信件。,http://i2.hdslb.com/bfs/archive/0b9bbf99e2ffb100be126f4c33294e133adcd3cf.jpg,0.0,0.05325383733705391,-0.6875,
https://www.bilibili.com/video/BV1T64y1d7df/,又穷又能生，怎么就在发达以色列，混成了人上人？,知识分享官 人物 文化 历史 地理 印度 以色列 犹太人 巴以冲突 中东 ,点赞投币转发给志同道合的朋友，我们一起变得更强！,http://i1.hdslb.com/bfs/archive/177c8b49d4868a26f1b968736b8290befd37ed72.jpg,0.0,0.25233420143369617,-0.75,
https://www.bilibili.com/video/BV1kq4y1V7HY/,加州一把火烧掉三个芝加哥，天灾还是人祸？,知识分享官 地理 美国 历史 外星人电解质水 加州 ,-,http://i1.hdslb.com/bfs/archive/3b57dac03adf62ca019a4f63fdfea36c43b77607.jpg,0.0,0.2447853117345521,-0.5625,
https://www.bilibili.com/video/BV15L411s7vm/,孔子诞辰2572周年，大陆台湾都祭孔，有什么不同？,知识分享官 历史 中华文化 文化 人物 孔子 儒家 衢州 孔府 ,9月28日，孔子诞辰2572年，两岸三地举行了纪念的祭祀典礼，当晚孔子南宗嫡孙孔祥楷先生去世。他是孔子第75代嫡孙，放在旧社会定是大富大贵之人，但是他却走出了一条截然不同的路。,http://i1.hdslb.com/bfs/archive/af7a513ebb9c040f7b50d0b8a1b80e7621cfb9b2.jpg,0.0,0.18976728433844914,-0.6875,
https://www.bilibili.com/video/BV1h54y157FM/,抗战为什么8年改14年？无名英雄在怎样的绝望中，死命攒出新中国的星星之火？,五月哔刷片·五月新片 电影 历史 东北 中国 抗日 王骁 抗日战争 悬崖之上 影娱哔哔官 ,希望大家可以帮我点亮大拇指小金币小星星，让更多的人看到这段历史。,http://i1.hdslb.com/bfs/archive/f3bddeaad3caee8149d64e1bb5428c26934ce94e.jpg,0.0,0.050656087645095244,-0.3125,0.0440795994674987
https://www.bilibili.com/video/BV1QV411j7EK/,80年未被超越，敢都不敢想的师资团队，中国最强大学有多牛？,人文 毕业季·再见少年 历史 高考 教育 社会 大学 邓稼先 九零后 西南联大 ,在任何时候，都要记得仰望星空，看向远方。 欢迎大家一键三连，把《九零后》的故事分享给更多的朋友，让我们一起变得更强！,http://i0.hdslb.com/bfs/archive/2fa8116bd20dc103ee7686ca865eb783f7e2a84a.jpg,0.0,0.050656087645095244,-0.5625,0.030726286001427894
https://www.bilibili.com/video/BV1734y1C7Vr/,韩越联手，如何在英文世界消灭“中国”新年,故事档案馆 美国 历史 越南 韩国 新年 冬奥会 春节 lunar new year 打卡挑战 ,用英文拜年，以前有很多种表达方式，但现在逐渐固定成了Happy Lunar New Year。语言的多样性在政治正确面前不堪一击。你有没有想过，这可能是一场文化战争？,http://i0.hdslb.com/bfs/archive/6b6204def38db3ab9758ff67142d0aad2e343b3a.jpg,0.0,0.04840481852390735,-0.9375,0.026516422929469444
https://www.bilibili.com/video/BV1X64y1Q7sW/,1/4人艾滋，裸选后宫，百姓为奴，活化石国家终于乱了！【斯威士兰】,知识分享官 人物 非洲 英国 历史 奇闻 文化 王骁 南非 斯威士兰 ,点赞投币转发给志同道合的朋友，我们一起变得更强！,http://i2.hdslb.com/bfs/archive/69d38befda05819e249c6df58a37c46712d4eda5.jpg,0.0,0.17828145388467143,-0.1875,
https://www.bilibili.com/video/BV12L411n7aX/,世界各国都有军队，为什么偏偏解放军独一无二？,知识分享官 解放军 中国 印度 美军 河南 人民军队 建军节 南昌起义 抗洪 ,祝人民军队，节日快乐！一键三连推荐给更多朋友！,http://i2.hdslb.com/bfs/archive/33fac9fab94a222dd702eab9b74723bf22564e7e.jpg,0.0,0.1123427789154278,-0.25,
