urls,标题,标签,简介,封面图片,标题分数,标签分数,封面图片分数,简介分数
https://www.bilibili.com/video/BV1T64y1d7df/,又穷又能生，怎么就在发达以色列，混成了人上人？,知识分享官 人物 文化 历史 地理 印度 以色列 犹太人 巴以冲突 中东 ,点赞投币转发给志同道合的朋友，我们一起变得更强！,http://i1.hdslb.com/bfs/archive/177c8b49d4868a26f1b968736b8290befd37ed72.jpg,0.10163066979112657,0.10658510262542638,-0.875,
https://www.bilibili.com/video/BV15G4y1t7g9/,【读报告】国际供应链怎么断了？中国该怎么办？,美国 文化 社会 世界开放报告 全球化 经济 特朗普 拜登 进博会 热点观察局 B站宝藏媒体人 ,我喜欢看榜单，我以前说过，现代国际舆论就是要多造榜单，通过榜单这种最容易看得懂的东西，来建立自己的话语体系。今天，我们就一起去到进博会这场国际研讨会，来跟大家一起读读这份报告。 一键三连，推荐给更多的朋友！一起变得更强！,http://i0.hdslb.com/bfs/archive/f59c3606226093aa1d6437fe2e88e6e6528fe94d.jpg,0.09193998174078082,0.048185057524899266,-1.1875,
https://www.bilibili.com/video/BV1ks4y1M7gu/,都说中国发展的秘密藏在招商，南京是怎么做的？,中国 南京 秦淮河 夫子庙 钟山 投资 ,一键三连推荐给更多朋友！,http://i0.hdslb.com/bfs/archive/753eaf7fa037668f0c7ca79d5983c187c002b710.jpg,0.09193998174078082,0.0,-0.375,
https://www.bilibili.com/video/BV16Z4y1Y7mF/,【美帝三头犬 04 牵绳人】为什么美国是最差的帝国主义,历史 美国 日本 二战 美军 王骁 杜鲁门 罗斯福 五大国 历史人文档案馆 历史人文档案馆2022第二季 ,一键三连，推荐给更多朋友！一起变得更强！ 【美帝三头犬 01】日本篇传送门：BV1EB4y1S7TT 【美帝三头犬 02】英国篇传送门：BV1XB4y1S7Xg 【美帝三头犬 03】澳大利亚篇传送门：BV16G411x7Kq,http://i2.hdslb.com/bfs/archive/f86ed469f30bc48a9165dc68c265dbf65bd842ea.jpg,0.0,0.22437465840763213,-0.6875,
https://www.bilibili.com/video/BV1XB4y1S7Xg/,【美帝霸权三头犬 02】美帝如何踩着英帝控制欧洲,欧洲 苏联 伊丽莎白 历史 伦敦 美国 英国 王骁 马岛战争 历史人文档案馆 历史人文档案馆2022第二季 ,一键三连，推荐给更多的朋友！一起变得更强！ 【美帝三头犬 01】日本篇传送门：BV1EB4y1S7TT,http://i2.hdslb.com/bfs/archive/38cc48ac899f705e0abf7303a933f61ebfd97d96.jpg,0.0,0.22437465840763213,-0.3125,
https://www.bilibili.com/video/BV1Yg411y7iq/,印度百年外交战略演化：如何以“中国”之名，扩大南亚霸权？,英国 印度 美国 莫迪 王骁 南亚 一带一路 印度洋 尼赫鲁 历史人文档案馆 历史人文档案馆2022第二季 ,一键三连推荐给更多朋友！,http://i0.hdslb.com/bfs/archive/b1c93a708646670200446ad50b6947336a74e056.jpg,0.06655924660794856,0.22437465840763213,-0.375,
https://www.bilibili.com/video/BV1h54y157FM/,抗战为什么8年改14年？无名英雄在怎样的绝望中，死命攒出新中国的星星之火？,五月哔刷片·五月新片 电影 历史 东北 中国 抗日 王骁 抗日战争 悬崖之上 影娱哔哔官 ,希望大家可以帮我点亮大拇指小金币小星星，让更多的人看到这段历史。,http://i1.hdslb.com/bfs/archive/f3bddeaad3caee8149d64e1bb5428c26934ce94e.jpg,0.0,0.048185057524899266,-0.9375,0.10729009345187905
https://www.bilibili.com/video/BV1J84y1w7RA/,美国火车侧翻，世界帝国的基建怎么这么差？| Overlap,故事档案馆 火车 美国 底浪 翻车 BT 王骁 小王 overlap ,美国俄亥俄州火车翻车，导致化学物品污染当地环境，严重损害老百姓的生活。美国交通曾经是美国的名片，但是今天中国铁路发展日新月异，美国基础设施却成了一个反面案例。为什么会这样，美国人如何看待国营铁路？这一集底浪Wave的Overlap，我和美国独立媒体BreakThrough News一起聊聊，铁路的私营和国营。,http://i2.hdslb.com/bfs/archive/921d5415db99c164411fda44e4e095a4e044be19.jpg,0.07397129483465995,0.05355095314996731,-0.25,0.06814787933404899
https://www.bilibili.com/video/BV12k4y1u7sh/,美国军队最集权，所以效率最高丨Overlap,故事档案馆 中国 高铁 美国 拜登 基建狂魔 基建 Overlap 美国基建 基建计划 ,美国政府反复强调要推动基础设施建设，看起来这应该是一个可以取得跨党派支持，非常政治正确的事情，但是却一直难以推动，由于美国是世界霸主，谁都会关注，导致美国的基建危机甚至成了国际话题。这次，美国媒体人又想来和我聊聊，中国人如何看待自己的基建设施，如何看待美国的基建问题。,http://i2.hdslb.com/bfs/archive/2996a91f6c3ced9539c5feec2d9e8714d0cf532a.jpg,0.0,0.050656087645095244,-0.0625,0.06106579686224898
https://www.bilibili.com/video/BV19P41167bm/,美国为它报仇，中国帮它盖楼，俄国给它武器【中东04丨科威特】,故事档案馆 美国 海湾战争 科威特 波斯湾 石油 王骁 伊拉克 中东 ,一键三连推荐给更多朋友！  中东系列回顾： 【中东 01】卡塔尔传送门：BV1eG411M78V 【中东 02】沙特传送门：BV1Po4y1N774 【中东 03】阿联酋传送门：BV1sg4y1w76G 【中东 04】科威特传送门：BV19P41167bm 【中东 05】阿曼传送门：BV1w44y1A7xC 【中东 06】巴林传送门：BV1hu4y1q7XU 【中东 07】也门传送门：BV1pk4y1F74a 【中东 08】约旦传送门：BV1PK4y1F7Rr 【中东 09】以色列传送门：BV1f94y1t7CA 【中东 10】巴勒斯坦传送门：BV1pg4y1X7UK 【中东 11】叙利亚传送门：BV19C4y1P7rq 【中东 12】黎巴嫩传送门：BV1fc411z7Wu 【中东 13】真主党传送门：BV1tp4y1f7aD 【中东 14】伊拉克传送门：BV1A64y1H7MV 【中东 15】埃及传送门：BV1c94y1T7d6 【中东 16】穆兄会传送门：BV13g4y1e7Cm,http://i1.hdslb.com/bfs/archive/afef78fab357c3de2db0e18a590732ac224e76a6.jpg,0.0,0.05355095314996731,0.25,
