urls,标题,标签,简介,封面图片,标题分数,标签分数,封面图片分数,简介分数
https://www.bilibili.com/video/BV1ks4y1M7gu/,都说中国发展的秘密藏在招商，南京是怎么做的？,中国 南京 秦淮河 夫子庙 钟山 投资 ,一键三连推荐给更多朋友！,http://i0.hdslb.com/bfs/archive/753eaf7fa037668f0c7ca79d5983c187c002b710.jpg,0.15064018498706513,0.0,-0.5,
https://www.bilibili.com/video/BV15G4y1t7g9/,【读报告】国际供应链怎么断了？中国该怎么办？,美国 文化 社会 世界开放报告 全球化 经济 特朗普 拜登 进博会 热点观察局 B站宝藏媒体人 ,我喜欢看榜单，我以前说过，现代国际舆论就是要多造榜单，通过榜单这种最容易看得懂的东西，来建立自己的话语体系。今天，我们就一起去到进博会这场国际研讨会，来跟大家一起读读这份报告。 一键三连，推荐给更多的朋友！一起变得更强！,http://i0.hdslb.com/bfs/archive/f59c3606226093aa1d6437fe2e88e6e6528fe94d.jpg,0.15064018498706513,0.05355095314996731,-0.8125,
https://www.bilibili.com/video/BV1sp4y1t7Hz/,埃及人上辈子捡了什么宝，能碰上敢这么盘国家的鬼才？,知识分享官 历史 奇闻 埃及 王骁 骁话一下 ,新号看到的人比较少，如果觉得还不错，三连让更多志趣相投的朋友看到吧！,http://i0.hdslb.com/bfs/archive/83d817df0b6449dbbc6dddfd4a6b45725efc4528.jpg,0.13754360455586231,0.15976420924144444,-1.5,
https://www.bilibili.com/video/BV1T64y1d7df/,又穷又能生，怎么就在发达以色列，混成了人上人？,知识分享官 人物 文化 历史 地理 印度 以色列 犹太人 巴以冲突 中东 ,点赞投币转发给志同道合的朋友，我们一起变得更强！,http://i1.hdslb.com/bfs/archive/177c8b49d4868a26f1b968736b8290befd37ed72.jpg,0.07734781234369076,0.26969665998264064,-1.0,
https://www.bilibili.com/video/BV1Vb4y1Z76h/,以色列莫迪，内塔尼亚胡，学起了老仙的把戏【看世界·西亚1】,人文 知识分享官 印度 人物 历史 王骁 以色列 巴以冲突 中东 犹太 ,6月开启中东系列，欢迎新朋友关注，老朋友三连~冲鸭~,http://i2.hdslb.com/bfs/archive/c1961f83a91ac9700c290d223918cc5b91217591.jpg,0.0,0.26969665998264064,-0.6875,
https://www.bilibili.com/video/BV1XA411V7hm/,印度炸了，求求莫迪好好抗疫，别玩政治了,知识分享官 社会 历史 印度 奇闻 莫迪 疫情 ,期待你的一键三连~！祝大家身体快乐~,http://i1.hdslb.com/bfs/archive/4a83c496999861bc0036d79d0ee2450f5ecec47c.jpg,0.06437099366532754,0.23577033983032974,-0.3125,
https://www.bilibili.com/video/BV1h54y157FM/,抗战为什么8年改14年？无名英雄在怎样的绝望中，死命攒出新中国的星星之火？,五月哔刷片·五月新片 电影 历史 东北 中国 抗日 王骁 抗日战争 悬崖之上 影娱哔哔官 ,希望大家可以帮我点亮大拇指小金币小星星，让更多的人看到这段历史。,http://i1.hdslb.com/bfs/archive/f3bddeaad3caee8149d64e1bb5428c26934ce94e.jpg,0.05325383733705391,0.05355095314996731,-0.6875,0.05629715757507138
https://www.bilibili.com/video/BV15b4y1Z7r6/,【人文社科①】b站最全志愿填报专业选择指南！61专业100嘉宾！第1期：历史国际关系政治社会心理英文小语种中文 文科专业高考志愿填报,科普 人文 2021高考季 英语 伢伢 历史 大学 毕业季 王骁 lks ,本期专业：历史、政治（含国际关系）、社会、心理、英文、小语种、中文 感谢各位嘉宾：小王Albert（王骁待产中）、小徐、多罗西123、-LKs-、伢伢gagako、溪子心理、是毛布斯呀、James、二锐、小蝶今天吃饱了、魏春露 下期预告：新闻传播、广告、法律、侦查、哲学、马克思主义、教育,http://i2.hdslb.com/bfs/archive/ecfd5bcf5eaaa57e8ea97f7be92b15b5f5cf96eb.jpg,0.0,0.1191471932867773,-0.75,0.051424517881632034
https://www.bilibili.com/video/BV1QV411j7EK/,80年未被超越，敢都不敢想的师资团队，中国最强大学有多牛？,人文 毕业季·再见少年 历史 高考 教育 社会 大学 邓稼先 九零后 西南联大 ,在任何时候，都要记得仰望星空，看向远方。 欢迎大家一键三连，把《九零后》的故事分享给更多的朋友，让我们一起变得更强！,http://i0.hdslb.com/bfs/archive/2fa8116bd20dc103ee7686ca865eb783f7e2a84a.jpg,0.05992996822422367,0.11304078416613478,-0.6875,0.039242701513078286
https://www.bilibili.com/video/BV1x64y1d7pS/,中国帮忙抗疫惹一身骚，意大利为何总是“天降流氓”？,人文 知识分享官 意大利 罗马 奇闻 文艺复兴 历史 斗兽场 王骁 天主教 ,欢迎有收获的朋友们，有币的捧个币场，没币的点点赞，我们一起变得更强！,http://i2.hdslb.com/bfs/archive/4feaa149382b0dae6b343ab5d4627d4f36d49fb0.jpg,0.05992996822422368,0.18976728433844914,0.125,
